vin,craigslist_id,used_cars_id
3C4NJDBB7LT256619,7304142951,275879250
3C4NJDBB8LT256631,7303043572,275679011
3C4NJDCB3HT624798,7316125473,273796695
3C4NJDCB7JT341634,7316108387,281312977
3C4NJDDB5KT795364,7314123794,281391469
3C4NJDDB9KT654135,7316237241,281014586
3C4PDCAB0LT250589,7312905538,276821093
3C4PDCAB1LT181072,7310218275,270210661
3C4PDCAB8JT310731,7314554771,263788508
3C4PDCAB8LT260481,7306708497,281753855
3C4PDCABXJT385267,7308702826,270046078
3C4PDCABXLT182298,7316743317,264505431
3C4PDCBB0KT719189,7310459332,257792874
3C4PDCBB1KT860434,7311397475,251557530
3C4PDCBB4KT860444,7307354395,252342871
3C4PDCBG3KT874945,7306194579,263435864
3C4PDCBG4KT873173,7313356288,263435867
3C4PDCBG8FT726568,7315598752,267230049
3C4PDCGB9GT178773,7302285068,279775759
3C4PDCGG6JT379002,7316278967,263577178
3C4PDDAGXHT615949,7303952945,276883945
3C4PDDBG4HT529003,7314189825,276677700
3C4PDDEG0KT739410,7305659660,238061684
3C4PDDEG2KT732801,7303151305,238061677
3C4PDDEG4KT739457,7314378744,238061682
3C4PDDEG6KT739458,7316246092,238061686
3C4PDDEG7KT759055,7309166906,280597391
3C4PDDEG8KT745844,7316747532,276997916
3C4PDDGG1HT583268,7315029179,280835449
3C4PDDGG3GT217326,7306735922,279676809
3C63R3EL9GG372361,7309472655,274149320
3C63R3JL4JG132129,7309851622,279179277
3C63RPGL6JG241187,7308074379,247467009
3C63RRHL3JG268213,7312377882,280959223
3C63RRNL6JG221682,7309856866,280308508
3C63RRRL3KG550500,7304395438,278867634
3C6JR6AT9DG583697,7316257362,280652182
3C6JR6DT0KG532095,7315884256,280887216
3C6JR6DT3KG560649,7313337060,280451555
3C6RR6LT9GG352206,7316684901,279218353
3C6RR7LT3GG163783,7314422216,280018933
3C6TRVAG5JE113759,7316143688,203715078
3C6TRVNG4HE501599,7316342709,275204514
3C6UD5CL5CG253881,7307846732,279031689
3C6UD5CL6CG225104,7315757909,280712760
3C6UR5CJ3LG228266,7311491957,281772184
3C6UR5CL3LG198686,7308208279,276727989
3C6UR5CL5JG396294,7310077576,281248340
3C6UR5DJ3FG664313,7308226169,280549267
3C6UR5DL7LG250173,7315497418,281661720
3C6UR5FL0JG216697,7302707199,278016117
3C6UR5FL3GG222101,7312939144,280985522
3C6UR5FL5LG229383,7314365719,279090263
3C6UR5FL6JG224366,7306838178,280814302
3C6UR5FL6JG242057,7312919384,277648623
3C6UR5FL8FG650504,7315556580,281510762
3C6UR5FL8KG537341,7315080304,275997715
3C6UR5GL0JG381888,7304378498,280004348
3C6UR5HL2LG198672,7314633167,277192906
3C6UR5HL7JG172923,7307909161,277419454
3C6UR5JL5GG176911,7306854847,281690268
3C6UR5NL6KG622938,7316393471,281759721
3C6UR5NL8KG666682,7316304514,281837334
3C7WR8AJ4KG651994,7316113356,253618343
3C7WRSBL2HG558090,7304666839,280409921
3C7WRTCJ4FG654741,7301605833,280021654
3C8FY68B62T207458,7316757615,280511688
3CZRM3H32EG712938,7316318005,274116855
3CZRU5H3XLM706220,7303386177,268693731
3CZRU5H73HM718400,7307620236,275710207
3CZRU6H50GM751079,7310309977,280278202
3D4GH57V39T594236,7310411550,278783842
3D4GH57V99T583967,7312173309,267071677
3D4PG5FV4AT268132,7316895659,278354679
3D4PG5FV7AT114370,7315216336,279786344
3D4PH1FG2BT568082,7314633131,279959813
3D6WF4ET1BG503838,7310422385,275323746
3FA6P0AU5KR100210,7308275993,280956461
3FA6P0CD6LR207779,7308551647,276526315
3FA6P0CD9KR140206,7316172348,280719659
3FA6P0D91HR173266,7314467590,280717166
3FA6P0D99HR253270,7316154512,280624979
3FA6P0D9XKR117706,7312996097,277088538
3FA6P0G70JR257353,7314988323,264318662
3FA6P0G70KR135075,7312487884,280599462
3FA6P0G72DR171076,7305266672,271149061
3FA6P0G73FR127980,7315139193,279392813
3FA6P0G77LR135527,7313284934,261862797
3FA6P0G78GR195399,7310721892,258618894
3FA6P0H71FR115034,7311745253,258618720
3FA6P0H72ER122458,7313003637,258618783
3FA6P0H73JR170450,7310940193,280570460
3FA6P0H74DR141351,7315350813,273895136
3FA6P0H76GR308412,7307442740,244034045
3FA6P0H76JR162343,7301993837,280531572
3FA6P0H77GR307317,7306560857,275199886
3FA6P0H77GR330998,7306254955,278709099
3FA6P0H78DR267356,7313798244,279957056
3FA6P0H78GR148128,7309189896,230640445
3FA6P0H79GR299916,7304229937,272831658
3FA6P0H90FR144865,7315511035,279617620
3FA6P0H94DR128424,7314112375,273601062
3FA6P0H95ER258293,7315682773,281498446
3FA6P0H97DR372813,7308556282,275687949
3FA6P0H98ER360509,7316880633,279875423
3FA6P0H9XHR396951,7309315309,279070405
3FA6P0HD1HR115463,7311126876,267410374
3FA6P0HD1HR166686,7314893685,278653115
3FA6P0HD1LR235319,7305824921,274248327
3FA6P0HD1LR245753,7315719775,276355852
3FA6P0HD2JR260548,7315964318,277628483
3FA6P0HD3HR222000,7316958642,278464473
3FA6P0HD4JR272779,7305539590,277867983
3FA6P0HD5JR160461,7309953294,264618545
3FA6P0HD5LR202162,7304326251,271423299
3FA6P0HD7JR150322,7314554794,281364654
3FA6P0HD7JR165726,7302546943,197618198
3FA6P0HD7JR253417,7314843494,260953696
3FA6P0HD8FR266782,7302709983,281714109
3FA6P0HD8HR136942,7314913768,280961613
3FA6P0HD9HR286509,7303322394,281381442
3FA6P0HD9HR406065,7309341900,281176846
3FA6P0HD9JR202971,7308203936,279522565
3FA6P0LU1HR301334,7314062503,237184115
3FA6P0LU1KR109144,7316515013,267303816
3FA6P0LU1KR226271,7316718729,280572095
3FA6P0LU3KR106648,7309799574,276081294
3FA6P0LU5ER203919,7305241698,276340023
3FA6P0LU8HR300813,7315642917,279970950
3FA6P0LU8JR129163,7310098342,280835243
3FA6P0LU8LR220808,7316694587,277943011
3FA6P0LU9LR226343,7316162779,276838179
3FA6P0LUXKR121437,7306379361,274937949
3FA6P0LUXKR222526,7306844788,275933615
3FA6P0T90HR183773,7316803413,273788618
3FA6P0T90HR235080,7304731667,280208709
3FA6P0T90JR146194,7315996071,276364679
3FA6P0T96HR142757,7314863775,276795515
3FADP4BJ5BM159466,7313954329,279904326
3FADP4BJ5CM162465,7314468870,279529082
3FADP4BJ6HM145102,7314981522,270296749
3FADP4BJ8GM174096,7314764957,267923073
3FADP4DJ5KM123905,7301867307,265677100
3FADP4EJ1JM132792,7312846401,263354118
3FADP4EJ5BM116922,7302273021,281073277
3FADP4EJ9KM138325,7313000676,276997886
3FADP4TJ6GM170546,7306194660,280979010
3FADP4TJ6HM122711,7313208545,258618893
3FAFP37Z03R151815,7302272934,281073275
3FAHP07129R109351,7316475117,247700865
3FAHP0HA1AR340311,7316815182,280835412
3FAHP0HA4AR431458,7314942184,277563582
3FAHP0HA5AR428522,7315717890,242273882
3FAHP0JG3CR356382,7312087530,277936760
3FAHP0JG7CR197589,7305541127,275904058
3FAHP0JGXBR226274,7311538988,281168032
3FTSW31F7YMA69806,7307765482,281518471
3G1BE6SM4HS576118,7314636118,268464875
3G1BE6SM4JS625002,7302328841,270418841
3G1BE6SM7JS635295,7316158560,240991014
3GCEC23099G166868,7313886654,280924653
3GCEK233X9G288989,7302607917,276921379
3GCNWAEF6LG238880,7311865941,263475025
3GCNYAEH4KG248706,7304361850,246351682
3GCPCREC9JG626186,7310882940,260604723
3GCPKSE77DG326924,7314074648,280316495
3GCPKTE72DG307915,7303953024,271548661
3GCPKTE73CG209460,7312937765,273870481
3GCPWCED3LG420278,7313870299,281115579
3GCPYEEK0KG110821,7315820298,278104592
3GCPYEEK1LG401054,7307078071,278532722
3GCPYFED3KG122971,7306161982,279538215
3GCPYFED4KG119383,7305721607,280821081
3GCRKSE38AG266573,7302237140,280427079
3GCUCRER3GG366335,7307949031,281806828
3GCUCRER9JG104486,7315094047,274337184
3GCUKREC1GG103887,7314977954,278263827
3GCUKREC4HG285568,7313260544,272488117
3GCUKREC5HG395240,7311537304,270325518
3GCUKREC6GG301686,7303817077,280472590
3GCUKREC8GG296751,7307813287,280887260
3GCUKREC8HG195579,7313260568,273518181
3GCUKREC9HG369188,7315720841,273676612
3GCUKREC9JG317422,7306722247,279931417
3GCUKREC9JG365776,7316287262,278740805
3GCUKREH6EG226772,7306722953,278501421
3GCUKSEC6JG376211,7316906741,276948629
3GCUKSEC7JG515990,7315365704,280624972
3GCUKSEC8EG162004,7312710329,280146816
3GCUKSEJ1HG296131,7309376982,277027550
3GCUKSEJ2JG432448,7305913066,279617678
3GCUKTEC4EG387154,7313341895,281580521
3GCUKTEC7EG467533,7314908134,279272632
3GCUKTEJ4JG372615,7316881050,262299914
3GCUYDED2LG142847,7315718096,271234145
3GCUYEED0LG373865,7314276937,276689247
3GCUYEET7LG412085,7315477270,279584222
3GCUYGED1LG436127,7316692369,281356969
3GCUYGED7LG427609,7307146601,280625019
3GKALMEV1KL134520,7315093403,279887680
3GKALMEV1LL199689,7304110716,259839810
3GKALMEV5JL249796,7316877751,276633504
3GKALMEV6JL143325,7307222159,273881424
3GKALMEV7JL300697,7307739034,275597261
3GKALMEX4JL136651,7304883118,280488121
3GKALREU1JL261691,7315014183,253960077
3GNAL2EK3CS564764,7313260629,276075514
3GNAXHEV3LS720027,7316159434,281974664
3GNAXJEV0JS543053,7302552170,260588464
3GNAXJEV7JS610456,7303097856,277658541
3GNAXUEV0LS731950,7316654241,281373773
3GNAXUEVXLS507567,7316454768,274271521
3GNBAAFW2BS582161,7311295494,255168967
3GNBABFW4BS513557,7314972776,275524213
3GNBABFW8BS506403,7316828303,277829722
3GNCJKSB0JL179267,7316166422,280777257
3GNCJKSB1LL119940,7315552654,253948309
3GNCJKSB7GL267578,7308873663,280917145
3GNCJKSB8GL262504,7311689111,275046345
3GNCJPSB6HL149732,7316685056,250918949
3GNDA13D77S517583,7316895734,252726551
3GNDA23P76S576308,7313105176,277829492
3GNDA23P96S619451,7313273587,281244141
3GNDA23P98S635264,7311908902,281254531
3GNEC12J77G312578,7316801595,276620254
3GNFK16348G192209,7302834398,262727105
3GNKBBRA5MS502146,7303283338,281396490
3GNKBBRA6KS648309,7314675483,281501299
3GNKBCRS1LS531611,7311814026,273472956
3GNKBDRS6LS583743,7304092072,280097858
3GNKBERS4LS727490,7309192912,279324294
3GNKBHRS6LS580204,7316692076,281630005
3GNKBHRS6LS648503,7314005214,266891043
3GNTKFE36BG266223,7308154296,280753811
3GNVKFE09AG295549,7314348292,278416606
3GTEK13308G292865,7313757999,281035342
3GTP2XE24BG170923,7315101243,281265824
3GTP8BET1LG402289,7310777773,278730215
3GTP8CET4LG423143,7314131834,280298050
3GTP9CEK1LG398531,7303034095,278422068
3GTP9EED3KG293355,7315701525,279539692
3GTP9EEL1KG232254,7316509736,276969695
3GTU2MEC2HG417679,7310930307,281111651
3GTU2NEC0GG367742,7316743226,277025495
3GTU2NEC1JG248377,7316733323,270209709
3GTU2NEC8JG453937,7316855650,279369790
3GTU2NEC9GG246434,7312291565,262990957
3GTU2NEC9HG216156,7303817159,274747145
3GTU2NEJ9JG362240,7314970322,259050057
3GTU2PEJ4HG310231,7312811331,276887653
3GTU2UEC1EG276339,7307283797,281599627
3GTU2UEC4FG140529,7315743294,280290729
3GTU9DEDXKG117268,7311930492,278453438
3GTU9FED4LG393118,7316199814,278508015
3GTU9FET4LG358957,7312885844,275536006
3GYFNBE33DS637676,7309581104,257239646
3GYFNEE36GS501032,7310931989,272374591
3GYFNEE36GS509602,7314863310,280325106
3GYFNEE36GS529770,7303772701,280386180
3GYFNEE3XDS509856,7315524630,275163919
3KPA24AD2LE333335,7316519774,273648474
3KPA24AD5LE295597,7303678623,279607680
3KPF24AD2KE102505,7304308431,281182482
3KPF34AD4KE045706,7306147217,275199685
3KPF34AD6KE064421,7316196674,280820500
3KPFK4A74HE017779,7316853379,272653738
3KPFK4A74HE129787,7316490323,281369931
3KPFK4A76HE059077,7315741996,280207865
3KPFK4A76HE066434,7316403384,273641675
3KPFK4A78JE246598,7310648362,281208825
3KPFK4A79HE032679,7303678688,279607671
3KPFL4A75JE240125,7314542619,278389940
3LN6L2J90DR804276,7306463992,279511094
3LN6L2J92ER800733,7316496703,280278274
3LN6L2JK9DR807857,7304393393,277062776
3LN6L5A91LR614602,7303667672,273329401
3LN6L5A9XLR604005,7306670082,280896560
3LN6L5E99JR613687,7310750625,279499124
3LN6L5LU2LR609653,7314240228,262053911
3LN6L5MU6HR653953,7313243668,276683507
3LNHL2GC0CR821413,7311815127,280231614
3LNHL2GC1CR806760,7313899231,241786454
3LNHL2JC6BR756218,7315090862,278405678
3MEHM08186R606884,7314330679,280165077
3MW5R1J08L8B08941,7309216623,272862222
3MW5U7J04M8B52356,7316520013,279557375
3MYDLBYV6JY323434,7307793653,266227994
3MYDLBYV8JY321572,7314634977,277654343
3MYDLBYV9JY307356,7305699756,278614658
3MZBM1U79FM139069,7314943214,279844139
3MZBM1U7XFM180018,7306079002,276012227
3MZBN1L3XHM151293,7314126200,275744635
3MZBN1U72HM100338,7311101759,276588555
3MZBN1U79HM155692,7315475359,281710644
3MZBPAAL8MM200546,7316916265,281610127
3N1AB61E09L696230,7316755043,279544957
3N1AB61E48L762616,7316757116,278450080
3N1AB61E78L652188,7309398180,279612416
3N1AB6AP8AL706234,7310714753,280834660
3N1AB7AP0DL716072,7316560240,279079681
3N1AB7AP0GY275793,7307340729,279444428
3N1AB7AP0KY353983,7306372213,278582462
3N1AB7AP1HY306261,7315474271,281138937
3N1AB7AP2EY203555,7316554398,248522249
3N1AB7AP2HL663929,7315649132,281447246
3N1AB7AP2HY204614,7306686999,281671931
3N1AB7AP3GY231027,7312877384,275899715
3N1AB7AP3HL675183,7312290435,270794522
3N1AB7AP3JY239281,7307685462,280127180
3N1AB7AP3KY291348,7304153896,270558904
3N1AB7AP4FY273074,7315402799,281652363
3N1AB7AP4HY248016,7316418907,265338366
3N1AB7AP4JL632736,7308462748,264617691
3N1AB7AP4JL644076,7314465099,262438189
3N1AB7AP4KY249741,7302057177,265811239
3N1AB7AP4KY260898,7302057176,270558885
3N1AB7AP5GY252977,7315037841,275093431
3N1AB7AP5HY205059,7316794322,280084176
3N1AB7AP5HY316100,7311491397,274393874
3N1AB7AP5JY333310,7316557640,275899713
3N1AB7AP6HY255355,7314718967,253647893
3N1AB7AP6HY379867,7316508268,272717558
3N1AB7AP6JL646024,7312800318,281556219
3N1AB7AP6KY265178,7314807347,270558884
3N1AB7AP7DL768590,7315005366,281518596
3N1AB7AP7GY267934,7311431896,252475200
3N1AB7AP7HL717774,7316444243,266964214
3N1AB7AP7HY272861,7314506006,277936307
3N1AB7AP7HY303817,7307181699,266313943
3N1AB7AP7KL610537,7304309572,280421796
3N1AB7AP7KY359084,7312845214,273814082
3N1AB7AP8EL673988,7313952874,277916599
3N1AB7AP8HY379790,7315335284,255212028
3N1AB7AP8KL615763,7307691637,280881772
3N1AB7AP8KY254859,7307705857,268863109
3N1AB7AP8KY301694,7313432321,281179420
3N1AB7AP9HY267693,7315979878,280256175
3N1AB7AP9HY349603,7303145980,278547199
3N1AB7AP9JY254450,7314916299,281350648
3N1AB7AP9KY437610,7307575688,279447237
3N1AB7AP9KY452141,7311982185,261298163
3N1AB7APXEY268024,7310818698,260012062
3N1AB7APXKY310641,7312292406,278375014
3N1AB7APXKY360987,7303112543,270558899
3N1AB7APXKY418743,7314573003,281051269
3N1BC11E48L370885,7309274643,279748875
3N1BC13E39L478719,7302212240,273039155
3N1CB51D45L553043,7315182280,278862392
3N1CB7AP6HY218332,7313744150,281514177
3N1CC1AP2AL391276,7309830799,280633346
3N1CE2CP0FL405034,7315717877,277107148
3N1CE2CP1KL361619,7307282633,278618719
3N1CE2CP4FL413489,7314223982,280404226
3N1CE2CP8JL357534,7313955104,277855810
3N1CE2CPXFL440454,7313012266,258618963
3N1CN7AP0GL825930,7316138454,272692400
3N1CN7AP0GL915949,7308161816,279301298
3N1CN7AP0KL825435,7304757140,273635768
3N1CN7AP4JL861160,7314240178,258924926
3N1CN7AP5KL876316,7307855171,278582460
3N1CN7AP6CL926707,7313105505,272352573
3N1CN7AP6HK424728,7315424357,280766725
3N1CN7AP7HL845786,7310722088,270167978
3N1CN7AP8GL848842,7314038487,250691213
3N1CN7AP8KL806115,7302759174,281186981
3N1CN7AP9HK429017,7314924863,278153066
3N1CN7AP9JL838358,7314963643,272951024
3N1CN7AP9JL852924,7316889426,260234591
3N1CN7APXEL855188,7306798647,192231881
3N1CN8DV7LL905283,7310833809,280457421
3N1CN8DV9LL903504,7316762625,278466943
3N1CP5CU0KL513150,7308206401,270558915
3N1CP5CU6KL516067,7316720124,270558891
3N1CP5CV1LL522109,7316859719,275425039
3N1CP5CV6LL505595,7315416102,267186120
3N63M0YN3HK719522,7315349175,259199928
3N6CM0KN9LK701155,7310332903,276383602
3PCAJ5M3XLF106089,7316915124,264185520
3TMCZ5AN2JM180302,7314103511,279742267
3TMCZ5AN4HM090627,7306736881,276518990
3TMCZ5AN4JM141372,7315525409,278827617
3TMCZ5AN7KM264617,7309886332,277934764
3TMLU4EN1DM125234,7311379665,279987349
3TMLU4EN5FM166081,7315332917,254791589
3TMLU4EN7CM097647,7315140819,281580508
3TMMU4FN0AM021963,7311163078,280118438
3TMMU4FN5DM055935,7311379255,278620889
3VV0B7AX8LM151847,7316827884,280243204
3VV1B7AX3LM163344,7316509373,281164757
3VV1B7AX7LM132551,7316220732,272307957
3VV1B7AXXLM014803,7308556548,281476156
3VW217AU7HM060539,7311347088,256871200
3VW267AJ1GM326613,7305970013,254149545
3VW2B7AJ5HM281298,7304920858,278675587
3VW2B7AJ6HM235513,7305276978,277521160
3VW2B7AJ8HM396431,7314463439,278920375
3VW2B7AJXHM375239,7303636956,275760952
3VW2K7AJ1FM421831,7316158619,272220724
3VW2K7AJ2CM405343,7314943904,277094242
3VW2K7AJ5FM423906,7311861105,278646949
3VW467AT5DM646104,7310285429,279649747
3VW4A7AT0CM637226,7314353259,265766936
3VW4T7AJ3EM231856,7309808138,202089801
3VW4T7AU4GM065831,7312518454,280242670
3VW4T7AU8FM041661,7311931787,272171179
3VW5DAAT1KM506460,7307106579,277875561
3VW6T7BUXKM203856,7316237561,278821717
3VWB67AJ1HM374405,7314462812,281549483
3VWB67AJ6HM323708,7310834190,281269922
3VWC57BU7KM273988,7311514709,279895716
3VWCB7BU1LM054924,7316220507,272773827
3VWCB7BUXLM059443,7313394520,277221191
3VWCK21C12M449518,7307224355,278891196
3VWD07AJ0EM221438,7315240899,279777474
3VWD17AJ2EM328715,7314808397,277912099
3VWD17AJ5FM211244,7315888464,279013182
3VWD67AJ0GM249452,7307180598,220748558
3VWDB7AJ0HM224340,7305576442,274637243
3VWDB7AJ1HM203352,7316930510,275061678
3VWDB7AJ8HM255948,7310221028,281123181
3VWDF71K27M099790,7314943646,281577663
3VWDP7AJ2DM292196,7314807440,278873510
3VWDP7AJXCM309812,7315968280,269708319
3VWDX7AJXBM321408,7314365465,250498724
3VWDX7AJXDM354251,7316698479,279159592
3VWFD7AT5JM721474,7314204008,281300007
3VWH17AU2HM518496,7316165803,278634814
3VWH17AU3HM542435,7315651192,270816346
3VWH17AU9HM509200,7309999066,275468660
3VWL17AJ1HM269754,7317043717,275795004
3VWPL7AJ2EM608528,7316986965,273534036
3VWPL7AJ7AM620491,7316049603,208570655
3VWPP7AJXEM613688,7306173792,278430332
3VWRW31C77M516165,7312959614,266808444
3VWRZ71K09M055318,7310714688,279598962
3VWSA69M84M129876,7316661031,279524372
3VWVA7AT8CM605418,7307827063,278638634
4A31K5DFXBE001881,7311954719,262554656
4A3AB36F56E069240,7312803171,279348760
4A3AE55H81E004221,7316677644,263056097
4A4AP3AU3FE036188,7316204415,264501626
4A4AP3AU9FE032291,7311463753,272734719
4A4AR3AU3EE005886,7312875612,278873683
4A4AR4AU2FE039294,7308273868,273321220
4A4JN3AS4BE034609,7310815397,278076767
4JGAB57E15A544338,7313735454,276464556
4JGBB75E26A003772,7316775877,224016937
4JGBB86E09A510209,7311319486,277898710
4JGBB86E77A231790,7315804294,274930681
4JGBB86E88A396393,7315277802,279329970
4JGBF71E39A446057,7314724777,212842204
4JGBF8GE3AA579547,7313472825,281606512
4JGBF8GE4CA779615,7316718985,281207223
4JGCB65E76A008819,7312781116,230652943
4JGCB65EX9A091263,7315383896,281891479
4JGDA2EBXCA068269,7314034483,280971533
4JGDA5HB2GA737153,7314552624,278297523
4JGDA5HB6FA549167,7309765553,272218525
4JGDA5JB7DA110681,7316871957,263251307
4JGDF6EE2HA957383,7305689471,277406873
4JGFB4KB7LA010254,7309278118,263128572
4JGFB4KB7LA079655,7303329584,279084236
4JGFB4KBXLA104158,7316172939,280979041
4M2ZU66K94UJ02736,7316338232,281559184
4M2ZU86E15ZJ14289,7315241775,277274398
4S3BH686026606461,7305797025,276838640
4S3BMBC63D3018246,7316679299,280835461
4S3BMBK67B3235152,7315715835,279891693
4S3BMCB69A3242186,7309325489,281558522
4S3BMCB6XB3226726,7311501752,265662169
4S3BNAF66J3033547,7305095806,279863411
4S3BWAN65L3005515,7304803019,275222616
4S3GKAA62J3622942,7314554826,277250418
4S3GKAB60H3617585,7316401287,277630457
4S3GKAB64L3611040,7309736435,281037918
4S3GTAA65H3725439,7315913692,277761900
4S3GTAB68H3740936,7313830320,281489344
4S3GTAD67L3729206,7315242161,281172318
4S3GTAK6XJ3747103,7314597966,270815732
4S3GTAT69H3730012,7307397766,281764801
4S4BP62C077320043,7302995098,278481149
4S4BP62C377320585,7309884770,278031632
4S4BP62C877320405,7312876161,274633141
4S4BP62CX57384684,7306923534,275037135
4S4BRBCC4D3225313,7316198987,263941874
4S4BRBCC8A3371838,7312823742,237698478
4S4BRBLC4E3200199,7314042334,279281375
4S4BRDKC0C2298793,7307287018,279160026
4S4BSACC6H3236513,7311928361,265434759
4S4BSACC8J3276338,7306106460,280469712
4S4BSACCXJ3275952,7313429183,243607167
4S4BSAJCXK3202536,7303597589,276845162
4S4BSAKC6J3228564,7303816533,265632581
4S4BSANC6H3383850,7307479078,278622781
4S4BSANC9H3273908,7312040047,263642429
4S4BSATC8H3234178,7314102510,279495934
4S4BSBJC5F3274983,7315332225,280019172
4S4WX85D274401872,7310714662,265490099
4T1B11HK1JU650625,7306054760,281554079
4T1B11HK1KU201222,7302094180,273791128
4T1B11HK3JU544337,7313831474,278607628
4T1B11HK5JU532450,7307077377,281387654
4T1B11HK5KU217990,7316418926,280711048
4T1B11HK5KU259737,7315381804,273791110
4T1B11HK5KU684794,7315295729,269147082
4T1B11HK7KU716273,7309760815,279938750
4T1B11HK9KU692641,7316114501,281582841
4T1BD1FKXDU078419,7315860557,252664220
4T1BE30K85U507267,7313248481,279183432
4T1BE30K86U729602,7314258515,274840941
4T1BE32KX3U760911,7313303323,274081444
4T1BE46K08U740917,7316355288,266671944
4T1BE46K29U269273,7313694060,280208408
4T1BE46K39U299950,7310460067,250923439
4T1BE46K77U101951,7315325391,257204802
4T1BE46K88U746478,7307948279,274392490
4T1BF1FK2HU304338,7310289946,276471306
4T1BF1FK3EU413788,7316160779,279602434
4T1BF1FK3GU500173,7312030224,277356382
4T1BF1FK3HU417697,7315367558,281186218
4T1BF1FK3HU803584,7309799251,279533595
4T1BF1FK4EU752673,7316672495,279015128
4T1BF1FK4FU109225,7316173500,279015655
4T1BF1FK4HU739166,7316462310,279615982
4T1BF1FK7EU467353,7315974828,277764479
4T1BF1FK7FU952223,7314805641,281553994
4T1BF1FK7GU179769,7315021189,277525115
4T1BF1FK8HU791190,7311070456,274140120
4T1BF1FK9CU548707,7304857352,278098468
4T1BF1FKXFU878358,7316376631,255403743
4T1BF1FKXHU744016,7314768744,280599858
4T1BF28B9YU097837,7311286950,279100597
4T1BF3EK1BU667640,7313674151,280082678
4T1BF3EK7AU091504,7315236316,272822915
4T1BG28K1YU946534,7309178391,276808575
4T1BK1EB3HU264087,7308179642,280753925
4T1BK1EB6DU023487,7307299764,260432862
4T1BK1EB6EU105852,7316377009,281270706
4T1BK1EB9HU254809,7316519932,280959100
4T1BK1FK3CU003565,7308805414,273089105
4T1BK36B09U349495,7312921305,279566315
4T1BK36B18U274370,7308223826,281559618
4T1BK3DB7AU356595,7316659166,206203253
4T1BK3EK0BU125456,7315805597,280596975
4T1BK3EK2AU104297,7316679835,279638382
4T1BK46K57U509583,7302019001,263119624
4T1C31AK5LU539913,7311848575,279674928
4T1D21FB7LU019728,7310994758,279805677
4T1F31AK0LU016795,7313615437,280679363
4T1F31AK0LU538875,7316030111,279261232
4T1F31AK3LU010456,7315491039,260386710
4T1F31AK6LU540422,7315605805,280679365
4T1F31AK8LU015703,7315956729,277623082
4T3BK11AX9U021205,7315520685,280889029
4T3ZF13C4YU210271,7317000185,262817745
4T3ZK11A79U005719,7307358848,279025293
4T4BE46K29R069984,7305759246,264975559
4T4BE46K38R018699,7316336300,262985619
4T4BF1FK0CR265554,7311488970,279557888
4T4BF1FK1FR509068,7315226964,267027996
4T4BF1FK4DR294122,7311789740,270479170
4USFE83547LY66532,7305701620,277829611
55SWF4JB3JU251385,7315338909,276653788
55SWF4JB5HU179390,7314056975,275427152
55SWF4JB9JU253982,7311997365,279967247
55SWF4JB9JU256221,7311998856,280749456
55SWF4KB0JU244229,7304006722,281762353
55SWF4KB3GU103759,7316184905,280844813
55SWF4KB5HU224178,7303497405,281562147
55SWF4KB8HU181598,7313333012,277874065
55SWF4KBXHU213788,7315540202,280042983
55SWF6EB7HU187397,7314900634,279441510
55SWF8EB7LU324004,7304361790,259741016
55SWF8GB8HU215068,7309696098,279785129
58ABK1GG0JU113702,7316841630,281453100
58AD21B17LU010209,7301657954,276021506
58ADZ1B15LU067259,7310621074,281379924
5FNRL18634B002121,7302037493,263119623
5FNRL38299B046835,7311461549,279905078
5FNRL38448B075840,7316256724,242806437
5FNRL384X7B116633,7316741566,277063147
5FNRL38657B081937,7312939151,243920646
5FNRL38657B435567,7313791713,276558036
5FNRL38699B014311,7305530502,276398917
5FNRL38726B028507,7316906967,280262651
5FNRL38728B020149,7316152397,276496667
5FNRL38739B036006,7313283708,281440190
5FNRL38749B035544,7314718117,264691105
5FNRL38767B056196,7314909505,277616817
5FNRL38837B054978,7316383112,257204788
5FNRL3H63AB075447,7315287708,257204785
5FNRL5H60HB022162,7311694187,280396828
5FNRL5H61GB082272,7316475545,275370182
5FNRL5H62CB018963,7316326724,277524314
5FNRL5H63CB051244,7316289875,280733517
5FNRL5H69BB019137,7309129924,271248581
5FNRL5H69DB030450,7314365539,268956102
5FNRL5H90EB018652,7313289960,272432582
5FNRL5H94DB076374,7312344735,280278372
5FNRL5H9XBB022865,7313104534,281522096
5FNYF4H27EB018437,7302963438,277654997
5FNYF4H40BB091341,7309410388,271344542
5FNYF4H53BB095957,7312547028,270410023
5FNYF4H58DB032520,7303451283,275623542
5FNYF6H28MB016786,7301617441,280661958
5FNYF6H37GB083277,7303952982,271212577
5FNYF6H3XHB020997,7311596072,279220441
5FNYF6H64HB096614,7315335221,279182262
5FNYF6H76GB092281,7314507398,278839939
5FPYK3F11LB018552,7316762745,281806362
5FPYK3F41HB010565,7312753117,281008719
5FRYD3H62EB009601,7311054345,278367250
5FRYD4H41FB022040,7315372092,280887143
5FRYD4H42GB037938,7314580067,280638058
5FRYD4H78HB026051,7314845779,278595740
5GAERBKW6LJ111158,7304309096,276083245
5GAERBKWXLJ108795,7311308053,274378760
5GAERBKWXLJ110353,7316274271,279161175
5GAES13M572189927,7314763201,275273414
5GAEV23D19J158678,7315573495,262022160
5GAEVAKW1LJ107542,7314467662,273662919
5GAEVBKW4LJ302718,7312184532,280918850
